MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,8,"M ","ISM","M1","WTEMP",,22.70000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,7,"M ","ISM","M1","WTEMP",,22.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,6,"M ","ISM","M1","WTEMP",,23.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,5,"M ","ISM","M1","WTEMP",,23.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,4,"M ","ISM","M1","WTEMP",,23.70000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,3,"M ","ISM","M1","WTEMP",,23.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,2,"M ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,1,"M ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",693422,"BAY866","TWQM","TRIB","MDDNR","MDDNR","WT7.1",6/11/2024,09:25:00,11.7,,,0.5,"S ","ISM","M1","WTEMP",,24.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691749,"BAY874","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/8/2024,09:31:00,12,,,0.5,"S ","ISM","M1","WTEMP",,21.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,12.1,"B ","ISM","M1","WTEMP",,27.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,11,"M ","ISM","M1","WTEMP",,27.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,9,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,7,"M ","ISM","M1","WTEMP",,28.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,5,"M ","ISM","M1","WTEMP",,28.30000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,3,"M ","ISM","M1","WTEMP",,28.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,2,"M ","ISM","M1","WTEMP",,28.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,1,"M ","ISM","M1","WTEMP",,29.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691519,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/8/2024,10:34:00,13.1,,,0.5,"S ","ISM","M1","WTEMP",,29.30000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,11,"M ","ISM","M1","WTEMP",,16.70000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,9,"M ","ISM","M1","WTEMP",,17.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,7,"M ","ISM","M1","WTEMP",,18.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,5,"M ","ISM","M1","WTEMP",,18.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,3,"M ","ISM","M1","WTEMP",,18.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,2,"M ","ISM","M1","WTEMP",,18.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,1,"M ","ISM","M1","WTEMP",,19.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,0.5,"S ","ISM","M1","WTEMP",,19.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691369,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT7.1",5/14/2024,09:30:00,12.6,,,11.6,"B ","ISM","M1","WTEMP",,16.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,11.5,"B ","ISM","M1","WTEMP",,7.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,11,"M ","ISM","M1","WTEMP",,7.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,10,"M ","ISM","M1","WTEMP",,7.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,9,"M ","ISM","M1","WTEMP",,7.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,8,"M ","ISM","M1","WTEMP",,6.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,7,"M ","ISM","M1","WTEMP",,6.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,6,"M ","ISM","M1","WTEMP",,6.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,5,"M ","ISM","M1","WTEMP",,6.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,4,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,3,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,2,"M ","ISM","M1","WTEMP",,6.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,1,"M ","ISM","M1","WTEMP",,6.20000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",691212,"BAY878","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2024,09:33:00,12.5,,,0.5,"S ","ISM","M1","WTEMP",,6.20000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,2,"M ","ISM","M1","WTEMP",,23.70000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,1,"M ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,0.5,"S ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,12.1,"B ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,11,"M ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,10,"M ","ISM","M1","WTEMP",,23.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,9,"M ","ISM","M1","WTEMP",,23.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,8,"M ","ISM","M1","WTEMP",,23.70000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,7,"M ","ISM","M1","WTEMP",,23.70000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,6,"M ","ISM","M1","WTEMP",,23.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,5,"M ","ISM","M1","WTEMP",,23.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,4,"M ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",688730,"BAY872","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/10/2024,10:20:00,13.1,,,3,"M ","ISM","M1","WTEMP",,23.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,9,"M ","ISM","M1","WTEMP",,13.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,9.9,"B ","ISM","M1","WTEMP",,13.70000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,8,"M ","ISM","M1","WTEMP",,13.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,7,"M ","ISM","M1","WTEMP",,13.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,6,"M ","ISM","M1","WTEMP",,14.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,5,"M ","ISM","M1","WTEMP",,14.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,4,"M ","ISM","M1","WTEMP",,14.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,3,"M ","ISM","M1","WTEMP",,14.30000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,2,"M ","ISM","M1","WTEMP",,14.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,1,"M ","ISM","M1","WTEMP",,14.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",677989,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/16/2024,09:45:00,10.9,,,0.5,"S ","ISM","M1","WTEMP",,14.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,11.2,"B ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,10,"M ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,9,"M ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,8,"M ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,7,"M ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,6,"M ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,5,"M ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,4,"M ","ISM","M1","WTEMP",,27.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,3,"M ","ISM","M1","WTEMP",,27.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,2,"M ","ISM","M1","WTEMP",,27.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,1,"M ","ISM","M1","WTEMP",,27.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",674033,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT7.1",8/8/2023,08:44:00,12.2,,,0.5,"S ","ISM","M1","WTEMP",,27.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,10.4,"B ","ISM","M1","WTEMP",,8.30000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,10,"M ","ISM","M1","WTEMP",,8.20000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,9,"M ","ISM","M1","WTEMP",,8.20000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,8,"M ","ISM","M1","WTEMP",,8.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,7,"M ","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,6,"M ","ISM","M1","WTEMP",,8.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,5,"M ","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,4,"M ","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,3,"M ","ISM","M1","WTEMP",,7.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,2,"M ","ISM","M1","WTEMP",,7.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,1,"M ","ISM","M1","WTEMP",,7.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673918,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/12/2023,10:05:00,11.4,,,0.5,"S ","ISM","M1","WTEMP",,7.60000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,10,"B ","ISM","M1","WTEMP",,13.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,9,"M ","ISM","M1","WTEMP",,13.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,8,"M ","ISM","M1","WTEMP",,13.00000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,7,"M ","ISM","M1","WTEMP",,12.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,6,"M ","ISM","M1","WTEMP",,12.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,5,"M ","ISM","M1","WTEMP",,12.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,4,"M ","ISM","M1","WTEMP",,12.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,3,"M ","ISM","M1","WTEMP",,12.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,2,"M ","ISM","M1","WTEMP",,12.80000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,1,"M ","ISM","M1","WTEMP",,12.90000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673803,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/16/2023,12:13:00,11,,,0.5,"S ","ISM","M1","WTEMP",,13.20000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,12.8,"B ","ISM","M1","WTEMP",,18.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,11,"M ","ISM","M1","WTEMP",,18.50000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,9,"M ","ISM","M1","WTEMP",,18.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,7,"M ","ISM","M1","WTEMP",,18.30000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,5,"M ","ISM","M1","WTEMP",,18.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,3,"M ","ISM","M1","WTEMP",,18.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,2,"M ","ISM","M1","WTEMP",,18.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,1,"M ","ISM","M1","WTEMP",,18.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673688,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT7.1",10/17/2023,09:13:00,13.8,,,0.5,"S ","ISM","M1","WTEMP",,18.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,2,"M ","ISM","M1","WTEMP",,27.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,1,"M ","ISM","M1","WTEMP",,27.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,0.5,"S ","ISM","M1","WTEMP",,27.40000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,11,"B ","ISM","M1","WTEMP",,27.10000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,10,"M ","ISM","M1","WTEMP",,27.20000,"DEG C","F01 ",,,,,"",39.00764,-76.50350,"T3"
